Operator,price,Bus Type,Seats Left,Window Seats,rating,Source,Destination,distance,Departure Hour,Arrival Hour,Travel Duration (min)
734,1000,46,30,16,2.6,16,1,257,23,5,340
734,1000,46,30,16,2.6,16,1,257,23,6,420
760,650,10,13,7,2.7,16,1,257,16,22,380
350,1000,46,22,11,2.7,16,1,257,15,22,400
796,1800,10,36,18,2.5,16,1,257,22,3,330
827,1350,46,38,20,2.5,16,1,257,0,4,245
827,1295,46,35,19,2.5,16,1,257,15,19,252
572,1000,46,36,18,2.4,16,1,257,23,5,330
731,800,46,29,15,2.4,16,1,257,22,4,360
597,2400,10,34,18,2.5,16,1,257,19,1,350
534,1664,23,13,7,2.7,16,1,257,2,6,270
26,600,48,12,3,2.6,16,1,257,23,4,290
680,1999,10,34,20,2.4,16,1,257,19,23,269
785,1200,46,26,12,2.5,16,1,257,23,4,305
267,800,46,36,18,2.2,16,1,257,22,3,285
645,890,48,35,17,2.2,16,1,257,22,4,325
796,1800,75,12,5,2.6,16,1,257,0,5,301
550,600,48,34,17,2.1,16,1,257,8,13,298
612,1400,46,30,14,2.4,16,1,257,16,22,360
909,1200,46,15,6,2.5,16,1,257,21,2,261
597,1400,46,18,10,2.5,16,1,257,1,6,330
95,1350,46,13,5,2.5,16,1,257,0,6,346
291,699,1,12,4,2.3,16,1,257,4,9,260
296,2200,46,36,18,2.4,16,1,257,15,20,340
30,800,46,36,18,1.9,16,1,257,22,4,350
753,555,46,37,17,1.8,16,1,257,14,19,285
388,4000,1,40,21,2.2,16,1,257,0,5,300
267,2000,46,36,18,2.2,16,1,257,23,3,240
689,700,46,35,18,1.8,16,1,257,23,5,390
323,1400,46,36,18,2.0,16,1,257,22,3,310
612,1400,46,10,4,2.4,16,1,257,15,22,380
600,2000,10,23,12,2.1,16,1,257,23,5,315
680,1800,11,48,20,1.7,16,1,257,5,10,295
600,2300,10,26,10,2.1,16,1,257,19,0,315
213,1862,82,13,5,2.2,16,1,257,9,14,345
364,1400,46,38,16,1.9,16,1,257,23,3,266
600,3200,10,31,17,2.1,16,1,257,17,23,360
568,1900,46,29,14,2.1,16,1,257,22,3,260
791,600,43,36,18,1.6,16,1,257,23,5,330
323,2000,46,36,18,2.0,16,1,257,23,4,310
297,1387,46,37,17,1.8,16,1,257,22,4,330
680,1800,10,36,21,1.7,16,1,257,2,7,330
791,850,43,36,18,1.6,16,1,257,0,3,180
360,800,46,36,18,1.6,16,1,257,14,19,300
695,1200,48,35,16,1.6,16,1,257,22,2,231
534,1248,23,13,6,1.9,16,1,257,5,10,305
682,1300,46,27,14,1.8,16,1,257,22,3,320
753,740,46,27,11,1.6,16,1,257,23,4,300
284,700,46,19,7,1.7,16,1,257,1,7,315
772,1000,46,18,5,1.7,16,1,257,23,4,245
594,1260,46,13,5,1.7,16,1,257,1,6,316
610,1850,46,37,17,1.5,16,1,257,23,5,360
791,5000,43,36,18,1.6,16,1,257,0,6,345
622,1599,10,18,10,1.5,16,1,257,10,15,325
60,700,50,42,19,1.0,16,1,257,23,6,390
355,800,46,36,21,1.0,16,1,257,0,6,350
594,900,46,38,16,1.0,16,1,257,1,6,328
60,1200,39,36,17,1.0,16,1,257,8,13,315
141,1200,46,10,4,1.5,16,1,257,0,5,293
731,800,46,13,6,1.3,16,1,257,22,4,345
351,1000,46,37,16,1.0,16,1,257,23,6,390
603,1000,46,37,12,1.0,16,1,257,0,5,304
610,1110,46,36,18,1.0,16,1,257,23,5,360
77,1000,46,37,10,1.0,16,1,257,22,5,390
301,900,46,26,9,1.0,16,1,257,22,5,385
755,1000,46,24,11,1.0,16,1,257,23,5,390
191,1150,1,18,9,1.0,16,1,257,16,21,295
744,999,14,14,5,1.0,16,1,257,22,3,290
517,600,48,12,4,1.0,16,1,257,4,9,300
696,1800,14,18,10,1.0,16,1,257,2,6,295
860,1199,57,12,4,1.0,16,1,257,6,11,300
797,2000,46,34,10,1.0,16,1,257,16,22,405
246,1650,10,33,17,3.2,16,1,257,10,15,350
177,1500,46,33,18,3.2,16,1,257,15,21,390
904,538,20,31,19,4.8,16,8,397,18,3,495
360,800,14,25,13,4.7,16,8,397,22,7,535
62,800,46,15,5,5.0,16,8,397,17,2,550
598,689,10,15,9,4.8,16,8,397,22,6,495
626,1350,23,12,7,5.0,16,8,397,18,1,415
598,1199,10,21,9,4.7,16,8,397,21,6,510
79,1999,14,36,18,4.3,16,8,397,20,3,430
376,600,20,38,20,4.1,16,8,397,22,6,520
644,1000,10,31,16,4.2,16,8,397,18,1,450
288,524,1,39,26,3.8,16,8,397,22,6,460
626,925,14,19,8,4.1,16,8,397,22,5,420
774,900,23,17,9,4.0,16,8,397,21,5,535
796,1530,10,11,3,4.2,16,8,397,1,9,450
118,1209,10,19,6,4.0,16,8,397,23,6,435
548,381,1,19,8,3.8,16,8,397,22,6,500
498,450,1,18,8,3.9,16,8,397,19,4,510
205,1150,23,19,9,3.9,16,8,397,3,9,390
796,2000,75,33,16,3.7,16,8,397,19,2,435
488,900,46,22,11,3.6,16,8,397,18,2,513
796,600,10,16,6,3.6,16,8,397,3,11,488
599,570,1,29,16,3.4,16,8,397,18,2,480
860,1599,57,23,8,3.7,16,8,397,22,4,345
599,570,1,10,4,3.6,16,8,397,19,2,475
116,760,1,36,19,3.2,16,8,397,19,5,585
796,900,75,23,11,3.3,16,8,397,2,10,440
360,550,46,19,9,3.3,16,8,397,21,6,550
184,900,68,31,13,3.2,16,8,397,19,1,390
795,1400,23,19,8,3.3,16,8,397,19,2,465
795,1500,23,10,3,3.4,16,8,397,20,3,420
406,700,48,17,6,3.4,16,8,397,0,9,500
895,2010,60,23,11,3.1,16,8,397,20,3,420
883,1049,1,32,16,3.0,16,8,397,15,23,525
206,1234,46,22,11,3.0,16,8,397,11,20,570
360,1000,10,17,7,2.9,16,8,397,22,7,544
842,1048,23,34,16,2.6,16,8,397,16,1,555
622,2399,10,20,12,2.8,16,8,397,18,1,420
678,1500,10,36,18,2.5,16,8,397,4,12,510
781,1242,46,48,20,2.4,16,8,397,11,22,669
762,8000,10,17,9,3.2,16,8,397,3,12,570
402,1310,10,10,3,2.8,16,8,397,0,7,415
360,1000,46,12,6,2.8,16,8,397,20,5,560
622,1899,10,10,3,2.8,16,8,397,2,9,435
796,2514,75,36,18,2.4,16,8,397,22,5,405
290,500,1,28,14,2.4,16,8,397,16,0,475
142,500,20,33,16,2.3,16,8,397,16,23,429
331,600,1,15,6,2.6,16,8,397,22,6,480
627,462,20,25,12,2.4,16,8,397,18,3,490
350,1500,46,36,17,2.4,16,8,397,11,20,540
515,1500,47,48,19,2.2,16,8,397,11,22,630
600,4200,10,34,18,2.4,16,8,397,11,20,570
10,2000,46,36,18,2.4,16,8,397,15,0,565
786,1170,46,30,15,2.2,16,8,397,11,19,480
89,1000,48,33,11,2.4,16,8,397,16,3,630
779,900,46,34,17,2.0,16,8,397,18,1,445
861,1362,60,24,12,2.0,16,8,397,19,2,440
779,1429,14,36,18,1.8,16,8,397,19,2,450
534,664,48,25,14,1.8,16,8,397,22,7,545
402,1110,43,14,6,2.3,16,8,397,2,10,440
329,1000,48,33,21,1.9,16,8,397,16,2,570
600,4000,10,34,18,1.7,16,8,397,7,17,570
403,900,43,16,6,2.1,16,8,397,20,4,470
891,2900,46,31,15,2.0,16,8,397,23,10,640
600,700,10,23,9,1.6,16,8,397,8,17,550
680,849,47,32,12,1.3,16,8,397,4,13,540
25,521,1,26,15,1.2,16,8,397,18,3,525
206,1049,20,38,19,1.0,16,8,397,19,3,530
646,1200,46,36,18,1.0,16,8,397,20,4,510
39,800,1,24,11,1.1,16,8,397,14,23,540
403,700,43,36,17,1.0,16,8,397,22,5,430
528,950,46,28,10,1.0,16,8,397,17,2,555
796,1500,23,21,11,1.0,16,8,397,3,11,450
649,1900,46,28,15,1.0,16,8,397,15,23,495
213,2775,10,14,5,1.0,16,8,397,1,7,390
60,800,50,22,9,1.0,16,8,397,17,2,553
372,2448,10,27,9,4.5,16,13,767,15,8,1030
53,2200,46,13,4,5.0,16,13,767,15,5,840
49,2000,10,22,10,4.0,16,13,767,16,7,920
795,2200,23,11,5,3.9,16,13,767,15,6,900
184,2000,10,30,16,3.1,16,13,767,18,8,870
600,2000,10,21,12,3.1,16,13,767,23,15,935
191,1550,46,16,10,3.0,16,13,767,16,5,810
191,1150,1,18,9,2.6,16,13,767,17,6,780
680,3500,10,33,19,2.4,16,13,767,19,10,895
191,1550,1,11,2,3.2,16,13,767,15,4,815
178,1200,46,24,12,2.3,16,13,767,16,7,910
881,1999,46,37,17,2.3,16,13,767,16,9,1020
600,2600,10,27,10,2.0,16,13,767,19,11,955
612,1400,46,28,13,2.1,16,13,767,16,7,900
797,2000,46,34,10,2.0,16,13,767,16,6,870
597,2400,10,27,13,1.6,16,13,767,19,11,960
366,1400,1,30,14,1.8,16,13,767,16,8,960
184,1200,46,16,8,1.8,16,13,767,16,7,900
600,3400,10,31,17,1.0,16,13,767,17,8,930
177,1500,46,33,18,1.0,16,13,767,15,5,835
53,2000,46,15,5,1.6,16,13,767,16,6,860
610,1387,46,21,9,1.2,16,13,767,16,6,810
545,1600,46,24,13,1.2,16,13,767,17,5,720
764,1000,46,20,8,1.0,16,13,767,15,6,885
350,1000,46,14,9,1.0,16,13,767,15,7,940
904,1053,20,31,19,4.7,16,5,688,18,10,925
488,900,46,22,11,4.7,16,5,688,18,7,793
205,1500,10,22,11,4.4,16,5,688,19,7,735
779,1429,14,33,16,4.0,16,5,688,19,8,825
861,1362,60,24,12,4.1,16,5,688,19,7,750
79,1999,14,36,18,3.9,16,5,688,20,9,800
79,3333,14,36,18,3.9,16,5,688,2,14,702
62,900,46,15,5,4.1,16,5,688,17,7,850
644,1000,10,31,16,3.6,16,5,688,18,7,805
626,1350,23,12,7,3.7,16,5,688,18,7,760
796,2100,75,34,16,3.2,16,5,688,19,8,775
860,1599,57,23,8,3.5,16,5,688,22,12,825
622,2899,10,21,12,3.0,16,5,688,18,7,750
60,800,50,22,9,2.9,16,5,688,17,7,823
796,2421,10,18,8,3.0,16,5,688,1,14,801
796,1875,10,16,6,3.0,16,5,688,3,18,923
622,1899,10,10,3,3.0,16,5,688,2,15,780
895,2010,60,24,12,2.5,16,5,688,20,8,760
891,3700,46,31,15,2.0,16,5,688,23,12,760
213,1804,10,19,9,1.6,16,5,688,16,5,780
796,3100,23,21,11,1.6,16,5,688,3,17,801
534,1139,48,31,17,1.1,16,5,688,22,14,1010
600,5500,10,10,3,1.0,16,5,688,8,2,1060
221,2400,23,48,24,5.0,17,9,328,18,0,379
848,1450,10,27,14,4.6,17,9,328,17,23,325
794,1200,1,32,17,4.4,17,9,328,14,21,465
189,727,10,12,6,4.5,17,9,328,19,1,375
599,760,1,31,15,3.6,17,9,328,15,22,455
694,799,14,27,9,3.5,17,9,328,22,4,390
585,1399,64,35,15,3.5,17,9,328,17,23,404
794,1500,14,32,10,3.4,17,9,328,16,23,465
638,1299,1,40,26,3.1,17,9,328,20,1,340
601,1500,1,38,19,2.9,17,9,328,15,21,340
221,2400,57,45,24,2.9,17,9,328,19,1,379
761,1499,7,26,13,2.8,17,9,328,16,22,409
761,1499,7,24,12,2.8,17,9,328,17,1,510
543,1299,7,33,17,2.4,17,9,328,16,22,370
85,1149,1,35,13,2.3,17,9,328,17,1,480
221,2400,20,37,18,2.5,17,9,328,17,23,379
544,1399,7,35,17,2.0,17,9,328,16,22,371
596,1150,2,26,5,2.1,17,9,328,17,0,410
241,1599,7,33,17,2.0,17,9,328,20,1,330
34,3000,46,30,20,2.2,17,9,328,22,3,315
638,1299,1,39,25,1.6,17,9,328,21,2,340
700,1500,14,30,16,1.8,17,9,328,19,1,361
242,899,2,48,11,1.0,17,9,328,19,3,480
743,1799,7,43,9,1.0,17,9,328,16,23,449
33,1300,46,24,8,1.0,17,9,328,17,1,480
743,1799,2,34,12,1.0,17,9,328,16,23,479
242,3000,2,48,11,1.0,17,9,328,20,4,465
37,800,48,42,20,1.0,17,9,328,22,5,430
798,3000,10,15,8,1.2,17,9,328,17,23,390
845,612,50,35,18,1.4,17,14,259,21,5,480
802,899,50,27,14,1.6,17,11,683,20,11,895
37,3000,48,13,5,1.9,17,11,683,9,4,1150
585,1250,2,56,24,5.0,17,12,312,16,1,546
541,599,7,31,18,4.5,17,12,312,22,5,420
393,499,20,39,20,3.9,17,12,312,22,4,375
902,1050,1,36,17,4.2,17,12,312,22,6,474
592,1299,7,41,10,4.2,17,12,312,17,23,345
592,1299,7,33,18,4.3,17,12,312,20,1,345
221,2400,57,42,21,4.0,17,12,312,20,1,330
393,799,20,37,19,3.4,17,12,312,17,23,405
707,1710,1,35,19,3.4,17,12,312,16,23,465
340,1396,1,42,20,2.8,17,12,312,18,0,346
393,799,20,38,19,2.4,17,12,312,19,1,390
227,700,1,35,17,2.1,17,12,312,16,23,445
638,1299,1,35,23,1.7,17,12,312,16,23,445
751,599,1,31,14,4.0,18,3,441,3,11,480
813,900,10,21,10,4.0,18,3,441,21,4,445
121,890,10,25,12,3.7,18,3,441,21,5,450
500,699,48,16,6,3.5,18,3,441,3,11,480
857,700,50,22,8,3.4,18,3,441,4,11,445
530,900,66,30,14,3.0,18,3,441,4,11,440
800,980,7,12,4,2.9,18,3,441,3,11,475
530,700,43,29,14,2.3,18,3,441,5,12,440
277,600,50,19,5,2.0,18,3,441,5,11,360
258,900,1,23,9,2.1,18,3,441,2,9,435
187,5000,39,41,16,1.2,18,3,441,10,0,841
817,599,1,11,2,1.0,18,3,441,4,12,450
258,490,1,35,17,3.2,18,3,441,22,5,450
888,969,1,28,13,4.7,18,7,618,20,7,675
196,880,1,34,16,4.6,18,7,618,18,6,725
266,1149,14,31,16,4.5,18,7,618,20,8,735
84,1380,10,14,5,4.7,18,7,618,16,5,795
84,1539,66,32,17,4.5,18,7,618,19,7,700
800,1504,7,23,12,4.7,18,7,618,22,10,705
800,980,7,28,13,4.5,18,7,618,17,6,765
266,1469,14,28,14,4.5,18,7,618,18,6,750
436,1249,10,24,9,4.5,18,7,618,17,6,780
196,880,1,38,17,4.3,18,7,618,16,5,760
904,1132,10,26,12,4.4,18,7,618,17,7,875
432,1752,10,15,9,4.6,18,7,618,19,7,735
84,1580,82,17,6,4.5,18,7,618,17,6,780
857,1000,1,30,14,4.3,18,7,618,19,7,745
902,1160,23,23,11,4.3,18,7,618,18,8,830
904,1242,10,27,14,4.3,18,7,618,15,6,885
800,1590,63,26,15,4.4,18,7,618,20,6,635
266,1349,1,24,7,4.3,18,7,618,17,6,790
277,1080,10,18,6,4.3,18,7,618,17,7,815
888,1199,10,18,7,4.2,18,7,618,21,9,690
640,1089,10,22,10,4.0,18,7,618,16,5,780
131,1299,10,27,10,4.0,18,7,618,16,5,795
815,1000,50,31,14,3.9,18,7,618,20,7,690
828,1590,10,12,4,4.1,18,7,618,18,7,750
530,1500,66,37,18,3.8,18,7,618,18,7,765
337,790,50,33,15,3.7,18,7,618,16,6,810
857,1400,82,27,9,3.8,18,7,618,19,7,705
751,1399,1,23,8,3.9,18,7,618,22,9,650
815,3000,82,37,12,3.8,18,7,618,16,6,795
419,1450,10,30,16,3.6,18,7,618,20,8,710
857,850,50,23,11,3.6,18,7,618,16,4,735
665,1099,1,41,20,3.4,18,7,618,19,7,720
530,1500,66,33,16,3.5,18,7,618,23,10,660
315,900,50,36,18,3.4,18,7,618,16,5,800
675,890,1,14,2,3.7,18,7,618,18,7,765
857,1200,46,20,6,3.8,18,7,618,16,7,895
321,1300,10,22,12,3.4,18,7,618,17,6,750
419,1110,1,10,4,3.5,18,7,618,19,8,765
390,780,50,23,11,3.2,18,7,618,16,5,780
530,1000,1,28,12,3.1,18,7,618,19,8,835
817,1549,1,31,14,3.0,18,7,618,23,10,630
